FIPS,State,County,PCT_DIABETES_ADULTS15,PCT_OBESE_ADULTS13,PCT_LACCESS_POP15,PCT_LACCESS_LOWI15,PCT_LACCESS_SNAP15,GROCPTH15,FFRPTH15
55013,WI,Burnett,10.6,28.7,8.151851996,2.905268419,1.176021031,0.195720251,0.260960334
48151,TX,Fisher,11.7,26.7,17.0230805,3.104610131,1.563432041,0.522056904,0.261028452
51019,VA,Bedford,11.1,33.1,9.801451473,1.681253412,0.437853279,0.065288641,0.261154564
51109,VA,Louisa,10.9,32.4,2.349261629,0.701217842,0.206344651,0.116455107,0.26202399
47095,TN,Lake,13.5,37.5,0.187705579,0.096237643,0.108677437,0.262088848,0.262088848
40059,OK,Harper,12.4,35,51.64669662,23.37561557,4.814229468,0.524658972,0.262329486
16077,ID,Power,8.2,32.1,13.88168606,6.481080649,2.245562128,0.131285283,0.262570566
28063,MS,Jefferson,16.9,44.5,11.31917437,6.361259974,2.455045732,0.263192525,0.263192525
19079,IA,Hamilton,10.3,30.6,18.02041239,5.678157909,2.25397285,0.264602765,0.264602765
55047,WI,Green Lake,11.4,34.6,19.88896191,6.703236243,3.170361215,0.318538968,0.26544914
54109,WV,Wyoming,14.9,38.8,8.324575571,3.709862357,2.054634972,0.265510222,0.265510222
29117,MO,Livingston,10,28.8,11.50387096,3.930846308,1.173756866,0.199295821,0.265727762
29015,MO,Benton,13.9,31.2,9.965435068,4.70773342,1.780076696,0.159523556,0.265872594
42053,PA,Forest,11.3,32.1,1.366189773,0.525992126,0.283111389,0.266028199,0.266028199
22111,LA,Union,15.6,34.4,17.1871529,8.916556062,2.795507811,0.177470163,0.266205244
20141,KS,Osborne,12.1,33.2,23.11450975,9.374641664,1.685064952,0.798722045,0.266240682
48383,TX,Reagan,8.9,27.7,6.366387954,2.203303668,0.610862692,0.266311585,0.266311585
18013,IN,Brown,12.6,30.6,3.077083204,1.258273022,0.27757811,0.267343938,0.267343938
19177,IA,Van Buren,9.9,35.7,52.11640905,21.71998035,5.157050205,0.669523299,0.26780932
27143,MN,Sibley,8.9,33.3,1.591492183,0.361437784,0.100600445,0.268132457,0.268132457
51033,VA,Caroline,10.5,29.6,4.795846612,1.245670186,0.749788673,0.100745517,0.268654712
19115,IA,Louisa,9.8,37.4,1.139075448,0.321054703,0.124252138,0.268793119,0.268793119
45017,SC,Calhoun,18.6,35.3,0.851070836,0.302347104,0.143623756,0.067213335,0.268853341
28103,MS,Noxubee,17.7,40.6,15.89026149,10.84293157,5.211378793,0.269905533,0.269905533
30091,MT,Sheridan,10.3,29.8,35.23910963,11.90369816,1.667987,0.541125541,0.270562771
26027,MI,Cass,12.2,35.3,8.169238547,2.696002716,0.806455227,0.174391567,0.271275771
28013,MS,Calhoun,14.7,35.8,8.126204598,4.279352563,1.735165343,0.339097999,0.271278399
51157,VA,Rappahannock,11.7,27.2,74.78245184,20.56679443,4.728428348,0.271702214,0.271702214
19081,IA,Hancock,9.9,35.4,12.56334544,4.519454355,1.243948432,0.27205949,0.27205949
13221,GA,Oglethorpe,13,30.1,4.330564743,1.996236075,0.72493478,0.068152389,0.272609555
31181,NE,Webster,10.2,32.9,52.4121627,14.50630683,2.913893581,0.546746856,0.273373428
38099,ND,Walsh,9.5,32.2,18.43725605,4.179865168,1.08935756,0.364630811,0.273473108
08009,CO,Baca,7.6,19.4,25.21711998,8.398331156,2.053929093,0.274348422,0.274348422
29149,MO,Oregon,10.3,32.4,18.59087523,9.925826688,3.995595238,0.274951883,0.274951883
21237,KY,Wolfe,12.6,32.3,1.695333321,0.869939214,0.645204531,0.415858054,0.277238703
46067,SD,Hutchinson,10.5,31,8.841225146,2.738266892,0.377843135,0.555555556,0.277777778
01011,AL,Bullock,19.6,43,37.95034236,19.74335074,6.01662283,0.185804534,0.2787068
31041,NE,Custer,9.7,32,51.44311123,17.03987278,2.444795976,0.559284116,0.279642058
51105,VA,Lee,12.1,29.4,0.072698814,0.032575355,0.02029136,0.240471324,0.280549878
48295,TX,Lipscomb,9.5,27.2,99.9995537,28.18438863,6.719773967,0.562904588,0.281452294
47047,TN,Fayette,17.6,31.1,5.814119966,2.426842658,1.339078413,0.102535182,0.281971752
37115,NC,Madison,10.5,24.8,12.2055098,6.395394626,3.172964207,0.094531361,0.283594082
48271,TX,Kinney,10.8,26.7,4.304453596,2.270666942,0.605540849,0.283607487,0.283607487
19093,IA,Ida,10.1,28.2,1.061505975,0.355140953,0.097610654,0.426015337,0.284010224
20197,KS,Wabaunsee,9.7,30.9,41.78249507,14.49513617,1.554834267,0.42722871,0.28481914
04021,AZ,Pinal,12.3,31.6,21.49236328,7.203249921,2.356362883,0.072154021,0.286128016
54065,WV,Morgan,14.3,32.6,19.34937364,7.437270649,2.295736719,0.229186959,0.286483699
19055,IA,Delaware,10.6,33.9,8.762064688,3.16115412,0.986139788,0.114955742,0.287389355
02240,AK,Southeast Fairbanks,6.9,33.1,47.27677444,18.82424123,6.734892435,0.432837974,0.28855865
29045,MO,Clark,11.1,34.3,13.42163294,5.356759559,1.632164941,0.289142692,0.289142692
17071,IL,Henderson,11.8,30.4,1.358487781,0.455902231,0.139734687,0.2891845,0.2891845
08039,CO,Elbert,5.2,19.6,25.92968029,7.45831492,2.235835459,0.0413309,0.289315974
48403,TX,Sabine,13.2,27.8,15.88929898,5.892680131,1.401036333,0.289855072,0.289855072
18121,IN,Parke,12.5,33.6,12.39892405,5.82738497,2.285142208,0.116056403,0.290141009
42105,PA,Potter,12.1,32.4,17.81255506,6.679845358,2.057934989,0.406834825,0.290596304
46007,SD,Bennett,14.6,36.6,96.7590566,59.33481765,28.72311225,0.874635569,0.29154519
29151,MO,Osage,11.3,33.3,10.21406614,3.232606058,0.510843961,0.218930161,0.291906882
55119,WI,Taylor,9,34.4,20.4207779,8.000559035,2.344577418,0.097370983,0.29211295
47097,TN,Lauderdale,15.4,38.3,8.617952581,5.618595036,3.460057185,0.182601709,0.292162735
16029,ID,Caribou,10.5,27.5,31.45379007,10.92105349,3.01586009,0.438788943,0.292525962
37131,NC,Northampton,16.2,38.5,11.6530958,7.065273375,3.661758073,0.293212139,0.293212139
29079,MO,Grundy,10.6,32.6,30.33672618,13.01519445,4.531084516,0.392272237,0.294204178
48185,TX,Grimes,11.9,29.1,40.03574604,16.21016954,4.888449608,0.147210364,0.294420727
22031,LA,De Soto,14.1,38.9,23.98103999,9.420750495,3.826644633,0.073686537,0.29474615
01027,AL,Clay,14.6,37.3,4.613414585,2.32687988,0.723826247,0.22136954,0.295159386
54005,WV,Boone,15,35.4,6.562625613,2.625255323,1.439434164,0.295184279,0.295184279
28069,MS,Kemper,15.9,36.9,49.25362299,30.37728285,12.29955489,0.098396143,0.295188429
29067,MO,Douglas,11.9,32.5,26.90447063,13.82321292,4.086823084,0.147645061,0.295290123
29049,MO,Clinton,10.9,34.5,7.479806691,3.093222758,1.099386121,0.098527021,0.295581063
20131,KS,Nemaha,8.9,30.4,13.90659394,5.083235598,0.951526486,0.492707923,0.295624754
29111,MO,Lewis,10.8,35.5,41.52284041,16.89465204,4.053524968,0.19727757,0.295916354
54077,WV,Preston,10.6,35.9,22.35812857,7.989508689,1.876075591,0.147981532,0.295963064
55065,WI,Lafayette,9.3,35.3,15.37969918,4.297183333,1.936230077,0.296683083,0.296683083
22039,LA,Evangeline,12.3,41.9,26.32114743,14.50182699,7.022655816,0.474777448,0.296735905
02013,AK,Aleutians East,7.6,33.4,70.13690004,34.93750965,9.793124513,1.19047619,0.297619048
37103,NC,Jones,14.9,33.9,0.003080741,0.00142719,0.000808088,0.198491465,0.297737197
17061,IL,Greene,11.5,28.7,11.92694913,6.34895646,2.236931784,0.372189966,0.297751973
54027,WV,Hampshire,13.4,33.8,34.51117148,15.95377497,2.766921538,0.170335988,0.298087979
56035,WY,Sublette,6.9,23.5,18.96426097,3.907576002,0.438835463,0.298299692,0.298299692
47139,TN,Polk,13.7,34.9,0.293342339,0.142234784,0.072704901,0.239091452,0.298864316
46059,SD,Hand,10.5,29.9,34.30745436,12.75944066,0.706662457,0.298953662,0.298953662
21175,KY,Morgan,14.7,35.5,15.39807815,8.519505778,5.791735422,0.225513042,0.300684056
21109,KY,Jackson,13.7,37.5,0.176731455,0.096791459,0.06212585,0.150500414,0.301000828
51021,VA,Bland,10,30.9,19.15818635,8.504770498,1.80497366,0,0.301886792
30005,MT,Blaine,11.9,35.6,34.01274338,19.65903843,6.974735945,0.604320894,0.302160447
17191,IL,Wayne,10.3,29.2,20.04045519,7.117801288,1.591042918,0.181345584,0.30224264
19015,IA,Boone,9.1,32.4,11.72060271,4.478477985,1.791429488,0.151325994,0.302651988
55057,WI,Juneau,11.6,35.8,21.2169108,8.424952509,3.028532489,0.151543853,0.303087706
05077,AR,Lee,13.1,35.7,45.30245189,27.32623752,13.67085502,0.101419878,0.304259635
31021,NE,Burt,10.3,31,0.671959097,0.26071609,0.066964127,0.304275065,0.304275065
45065,SC,McCormick,17.6,35.2,3.225772322,0.9396586,0.564951551,0.101564087,0.304692261
29177,MO,Ray,11.5,34.8,19.17720789,6.640783277,3.246514772,0.0435749,0.305024184
05089,AR,Marion,12.2,31.7,13.54336579,6.715209725,1.811369272,0.183295656,0.30549276
45089,SC,Williamsburg,17.5,42.5,7.134493736,4.964959684,1.997582647,0.214100015,0.305857165
08093,CO,Park,6.7,20.5,53.86319785,13.563437,3.144079101,0.244723157,0.305903946
29119,MO,McDonald,10.3,28.1,7.429533234,3.491980429,1.345310176,0.307017544,0.307017544
27167,MN,Wilkin,9.3,28.5,28.68694459,6.095395623,1.837686097,0,0.307929176
47069,TN,Hardeman,14.7,37.8,27.40637739,19.14694016,6.179044428,0.269593684,0.308107067
16049,ID,Idaho,9.5,25.7,34.32711395,13.83226949,3.334793403,0.246685168,0.30835646
16011,ID,Bingham,9.9,33.3,20.4421461,7.922962733,2.596915499,0.11045086,0.309262409
40061,OK,Haskell,18,38.5,37.94588256,17.70990237,6.245427923,0.155086849,0.310173697
46083,SD,Lincoln,6.6,28.7,9.033120184,1.367275234,0.194836128,0.116396368,0.310390316
51007,VA,Amelia,11.8,29,16.46385993,5.756433393,2.011464999,0.077790743,0.311162972
26095,MI,Luce,12,32.6,11.99430894,4.301204058,1.804061951,0.622471211,0.311235605
47041,TN,DeKalb,14.4,31.8,2.114516783,0.760085902,0.543025738,0.20759809,0.311397135
50017,VT,Orange,7.7,26.6,10.52855504,3.340168635,1.23920967,0.242558647,0.311861118
17149,IL,Pike,12,32.6,18.44201183,8.827719025,2.345860148,0.312070903,0.312070903
21001,KY,Adair,15.1,34.3,9.259422345,5.26353085,1.700273463,0.260362424,0.312434909
17131,IL,Mercer,11.4,31.2,18.0579302,7.061342255,1.561827515,0.12543117,0.313577924
12027,FL,DeSoto,13.7,36,9.909859565,5.789506327,2.270371547,0.14280818,0.314177996
31093,NE,Howard,9.3,29.4,18.0455228,5.036823834,1.489360578,0.314366551,0.314366551
21119,KY,Knott,16.1,40.2,0.847772993,0.404455004,0.208781911,0.31462371,0.31462371
29063,MO,DeKalb,12.1,36.1,37.36803669,11.24810636,4.565628162,0.078789789,0.315159155
18135,IN,Randolph,14.2,35.6,14.34828084,7.009150723,2.022330028,0.157579578,0.315159155
47127,TN,Moore,14,32,33.72361524,14.29269697,3.172873873,0,0.316505776
17173,IL,Shelby,10.1,30.6,24.29915035,9.097252946,2.952266391,0.181422351,0.317489115
19089,IA,Howard,10.3,31.1,36.84791692,12.13482646,2.677489027,0.105831305,0.317493915
40067,OK,Jefferson,13.7,36,23.29894437,12.62015372,3.751179804,0.476795931,0.317863954
12129,FL,Wakulla,11.7,36.4,1.259731886,0.259934117,0.300104809,0.127258844,0.318147111
55129,WI,Washburn,10.5,30.8,17.73686523,6.849067928,3.445083341,0.382311711,0.318593093
39075,OH,Holmes,10.3,31.2,2.067296307,0.925648858,0.554037241,0.273360973,0.318921135
29221,MO,Washington,14.1,33.6,18.17000315,9.147434259,3.370198585,0.079754357,0.319017426
51075,VA,Goochland,11.5,28.4,15.24743618,3.435216062,1.106023668,0.091174325,0.319110139
55019,WI,Clark,8.8,34.1,4.301765421,1.493683744,0.314434147,0.261453098,0.319553787
17051,IL,Fayette,10.3,33,34.59701182,14.04675481,6.004838185,0.228623685,0.32007316
26015,MI,Barry,9.6,31.2,2.79781922,1.016486553,0.41295218,0.168688113,0.320507414
48387,TX,Red River,11.9,30.7,46.38197293,18.41817579,6.180221478,0.241041298,0.321388398
30073,MT,Pondera,10.4,29.4,45.34808339,21.59554682,4.672785784,0.321595112,0.321595112
19143,IA,Osceola,11.5,34.4,18.48569949,3.843817871,1.108046165,0.321646832,0.321646832
08043,CO,Fremont,8.1,22.8,34.52896106,11.37333852,4.202103857,0.129026709,0.322566771
21099,KY,Hart,13.1,37.1,9.363406408,3.880253111,1.794368992,0.268860569,0.322632683
30095,MT,Stillwater,7.8,21.8,15.98889895,4.627831706,1.398088204,0.430570506,0.322927879
48421,TX,Sherman,10,27.5,24.74861788,5.819386579,1.25414175,0.324254215,0.324254215
40033,OK,Cotton,14.5,36.2,83.54246539,32.43153927,11.17491068,0.162601626,0.325203252
13025,GA,Brantley,10.9,33.1,4.339335089,2.365770338,1.039940154,0.217190639,0.325785959
12049,FL,Hardee,12.6,33.9,35.29567425,22.05647391,8.42689589,0.364046744,0.327642069
20115,KS,Marion,9.4,30.9,22.84342918,8.760030065,1.814526485,0.409567497,0.327653997
30023,MT,Deer Lodge,9.9,25.9,5.710188774,2.952316156,0.588280392,0.327868852,0.327868852
38063,ND,Nelson,12.2,31.7,99.99999979,25.9152028,5.203468997,1.642036125,0.328407225
51141,VA,Patrick,12.5,30.9,9.422604729,4.701333404,1.51223759,0.109505037,0.328515112
55041,WI,Forest,12.5,34.7,37.57367281,13.85978921,6.961382825,0.219130054,0.328695081
27061,MN,Itasca,8.9,32.2,16.14411991,5.512078424,1.753541995,0.219351159,0.329026739
54095,WV,Tyler,13.7,32.6,10.50198665,4.491845809,1.979088693,0.219828534,0.329742801
05049,AR,Fulton,15.6,32.9,19.13777729,12.1361199,3.74123863,0.082474227,0.329896907
20047,KS,Edwards,10.6,32.9,15.99934597,5.460789037,1.084279716,0.330033003,0.330033003
13237,GA,Putnam,12.8,30,3.004420304,1.321325027,0.797973416,0.188750472,0.330313326
05053,AR,Grant,11.1,38.3,11.86987163,4.425873104,1.378012011,0.110229277,0.330687831
55137,WI,Waushara,10.6,32.9,1.635833391,0.464370377,0.189868944,0.330879312,0.330879312
40083,OK,Logan,12.1,31.4,21.57019023,8.753827052,2.890144063,0.0441735,0.331301352
29033,MO,Carroll,11.2,35.4,18.50192755,6.131741924,1.170852812,0.221165542,0.331748314
29113,MO,Lincoln,11.5,31.5,7.749184094,2.511064603,0.864950376,0.110601117,0.331803351
05029,AR,Conway,13.7,39.7,16.70396786,6.300562421,2.168355147,0.18972632,0.33202106
06049,CA,Modoc,10.4,23.2,26.54026206,11.69797728,1.506358894,0.554139421,0.332483653
26113,MI,Missaukee,11.7,32.2,4.47000194,2.48101008,1.030159286,0.133005254,0.332513134
19019,IA,Buchanan,9.5,35.2,19.75663961,4.897286735,1.895339639,0.142599106,0.332731248
32015,NV,Lander,7.8,30.4,15.43449591,5.902912166,1.237369953,0.332834082,0.332834082
29125,MO,Maries,12.4,33.7,5.750726099,2.066531113,0.501869099,0.332852546,0.332852546
06091,CA,Sierra,9.6,22.5,88.36656568,27.84752408,3.328849488,0.333000333,0.333000333
54053,WV,Mason,13.2,36.1,18.40092995,8.484254252,3.976118324,0.074030204,0.333135919
26157,MI,Tuscola,12.6,32.6,3.4197105,1.34051587,0.746704726,0.148148148,0.333333333
18119,IN,Owen,14.1,34,0.797206609,0.399120438,0.12989355,0.095378893,0.333826124
13321,GA,Worth,13.9,36.7,7.841309275,4.13921444,1.608593695,0.095510984,0.334288443
29186,MO,Ste. Genevieve,10.5,30.1,20.21477216,7.448920557,2.898591768,0.167466786,0.334933572
48019,TX,Bandera,11.3,27.1,34.94486782,13.05528576,4.716087676,0.143595635,0.335056481
